dimension,inputsize,keysize,threshold,nclients,dropout,phase,round,direction,size
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,register,sent,1040
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1115336
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1115144
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114880
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114752
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114912
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114912
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1113200
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114696
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114792
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1112976
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114672
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114696
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114152
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114624
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114048
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114448
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1113976
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114208
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114584
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114024
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114312
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114544
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114136
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114520
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114496
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114408
100000,16,2048,200,300,0.3,setup,keysetup1,rcvd,316800
100000,16,2048,200,300,0.3,setup,keysetup1,sent,1114432
