dimension,inputsize,keysize,threshold,nclients,dropout,phase,round,direction,size
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,register,sent,1040
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269344
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269408
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269312
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269016
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269056
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,268976
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269208
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269176
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269136
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269184
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269184
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269216
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269072
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269048
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269072
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269160
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269208
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269200
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269000
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,268984
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269096
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,268688
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269144
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269080
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269112
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269168
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269128
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269168
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269088
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269064
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269096
10000,16,2048,67,100,0.0,setup,keysetup1,rcvd,105600
10000,16,2048,67,100,0.0,setup,keysetup1,sent,269008
